ShipType,UnitNumber,Length,Width,Height,Thickness,BoxVolume,ProductVolume
Box,B001279,0.200000,1.000000,1.700000,0.200000,0.340000000,0.144000000
Box,B001280,0.200000,1.000000,1.800000,0.000000,0.360000000,0.360000000
Box,B001281,0.200000,1.000000,1.800000,0.200000,0.360000000,0.153000000
Box,B001282,0.200000,1.000000,1.900000,0.000000,0.380000000,0.380000000
Box,B001283,0.200000,1.000000,1.900000,0.200000,0.380000000,0.162000000
Box,B001284,0.200000,1.000000,2.000000,0.000000,0.400000000,0.400000000
Box,B001285,0.200000,1.000000,2.000000,0.200000,0.400000000,0.171000000
Box,B001286,0.200000,1.100000,0.100000,0.000000,0.022000000,0.022000000
Box,B001287,0.200000,1.100000,0.100000,0.600000,0.022000000,0.016000000
Box,B001288,0.200000,1.100000,0.100000,0.800000,0.022000000,0.042000000
Box,B001289,0.200000,1.100000,0.100000,1.000000,0.022000000,0.072000000
Box,B001290,0.200000,1.100000,0.200000,0.000000,0.044000000,0.044000000
Box,B001291,0.200000,1.100000,0.200000,0.200000,0.044000000,0.010000000
Box,B001292,0.200000,1.100000,0.200000,0.600000,0.044000000,0.008000000
Box,B001293,0.200000,1.100000,0.200000,0.800000,0.044000000,0.028000000
Box,B001294,0.200000,1.100000,0.200000,1.000000,0.044000000,0.054000000
Box,B001295,0.200000,1.100000,0.300000,0.000000,0.066000000,0.066000000
Box,B001296,0.200000,1.100000,0.300000,0.200000,0.066000000,0.020000000
Box,B001297,0.200000,1.100000,0.300000,0.800000,0.066000000,0.014000000
Box,B001298,0.200000,1.100000,0.300000,1.000000,0.066000000,0.036000000
Box,B001299,0.200000,1.100000,0.400000,0.000000,0.088000000,0.088000000
Box,B001300,0.200000,1.100000,0.400000,0.200000,0.088000000,0.030000000
Box,B001301,0.200000,1.100000,0.400000,1.000000,0.088000000,0.018000000
Box,B001302,0.200000,1.100000,0.500000,0.000000,0.110000000,0.110000000
Box,B001303,0.200000,1.100000,0.500000,0.200000,0.110000000,0.040000000
Box,B001304,0.200000,1.100000,0.600000,0.000000,0.132000000,0.132000000
Box,B001305,0.200000,1.100000,0.600000,0.200000,0.132000000,0.050000000
Box,B001306,0.200000,1.100000,0.700000,0.000000,0.154000000,0.154000000
Box,B001307,0.200000,1.100000,0.700000,0.200000,0.154000000,0.060000000
Box,B001308,0.200000,1.100000,0.800000,0.000000,0.176000000,0.176000000
Box,B001309,0.200000,1.100000,0.800000,0.200000,0.176000000,0.070000000
Box,B001310,0.200000,1.100000,0.900000,0.000000,0.198000000,0.198000000
Box,B001311,0.200000,1.100000,0.900000,0.200000,0.198000000,0.080000000
Box,B001312,0.200000,1.100000,1.000000,0.000000,0.220000000,0.220000000
Box,B001313,0.200000,1.100000,1.000000,0.200000,0.220000000,0.090000000
Box,B001314,0.200000,1.100000,1.100000,0.000000,0.242000000,0.242000000
Box,B001315,0.200000,1.100000,1.100000,0.200000,0.242000000,0.100000000
Box,B001316,0.200000,1.100000,1.200000,0.000000,0.264000000,0.264000000
Box,B001317,0.200000,1.100000,1.200000,0.200000,0.264000000,0.110000000
Box,B001318,0.200000,1.100000,1.300000,0.000000,0.286000000,0.286000000
Box,B001319,0.200000,1.100000,1.300000,0.200000,0.286000000,0.120000000
Box,B001320,0.200000,1.100000,1.400000,0.000000,0.308000000,0.308000000
Box,B001321,0.200000,1.100000,1.400000,0.200000,0.308000000,0.130000000
Box,B001322,0.200000,1.100000,1.500000,0.000000,0.330000000,0.330000000
Box,B001323,0.200000,1.100000,1.500000,0.200000,0.330000000,0.140000000
Box,B001324,0.200000,1.100000,1.600000,0.000000,0.352000000,0.352000000
Box,B001325,0.200000,1.100000,1.600000,0.200000,0.352000000,0.150000000
Box,B001326,0.200000,1.100000,1.700000,0.000000,0.374000000,0.374000000
Box,B001327,0.200000,1.100000,1.700000,0.200000,0.374000000,0.160000000
Box,B001328,0.200000,1.100000,1.800000,0.000000,0.396000000,0.396000000
Box,B001329,0.200000,1.100000,1.800000,0.200000,0.396000000,0.170000000
Box,B001330,0.200000,1.100000,1.900000,0.000000,0.418000000,0.418000000
Box,B001331,0.200000,1.100000,1.900000,0.200000,0.418000000,0.180000000
Box,B001332,0.200000,1.100000,2.000000,0.000000,0.440000000,0.440000000
Box,B001333,0.200000,1.100000,2.000000,0.200000,0.440000000,0.190000000
Box,B001334,0.200000,1.200000,0.100000,0.000000,0.024000000,0.024000000
Box,B001335,0.200000,1.200000,0.100000,0.600000,0.024000000,0.018000000
Box,B001336,0.200000,1.200000,0.100000,0.800000,0.024000000,0.048000000
Box,B001337,0.200000,1.200000,0.100000,1.000000,0.024000000,0.084000000
Box,B001338,0.200000,1.200000,0.200000,0.000000,0.048000000,0.048000000
Box,B001339,0.200000,1.200000,0.200000,0.200000,0.048000000,0.011000000
Box,B001340,0.200000,1.200000,0.200000,0.600000,0.048000000,0.009000000
Box,B001341,0.200000,1.200000,0.200000,0.800000,0.048000000,0.032000000
Box,B001342,0.200000,1.200000,0.200000,1.000000,0.048000000,0.063000000
Box,B001343,0.200000,1.200000,0.300000,0.000000,0.072000000,0.072000000
Box,B001344,0.200000,1.200000,0.300000,0.200000,0.072000000,0.022000000
Box,B001345,0.200000,1.200000,0.300000,0.800000,0.072000000,0.016000000
Box,B001346,0.200000,1.200000,0.300000,1.000000,0.072000000,0.042000000
Box,B001347,0.200000,1.200000,0.400000,0.000000,0.096000000,0.096000000
Box,B001348,0.200000,1.200000,0.400000,0.200000,0.096000000,0.033000000
Box,B001349,0.200000,1.200000,0.400000,1.000000,0.096000000,0.021000000
Box,B001350,0.200000,1.200000,0.500000,0.000000,0.120000000,0.120000000
Box,B001351,0.200000,1.200000,0.500000,0.200000,0.120000000,0.044000000
Box,B001352,0.200000,1.200000,0.600000,0.000000,0.144000000,0.144000000
Box,B001353,0.200000,1.200000,0.600000,0.200000,0.144000000,0.055000000
Box,B001354,0.200000,1.200000,0.700000,0.000000,0.168000000,0.168000000
Box,B001355,0.200000,1.200000,0.700000,0.200000,0.168000000,0.066000000
Box,B001356,0.200000,1.200000,0.800000,0.000000,0.192000000,0.192000000
Box,B001357,0.200000,1.200000,0.800000,0.200000,0.192000000,0.077000000
Box,B001358,0.200000,1.200000,0.900000,0.000000,0.216000000,0.216000000
Box,B001359,0.200000,1.200000,0.900000,0.200000,0.216000000,0.088000000
Box,B001360,0.200000,1.200000,1.000000,0.000000,0.240000000,0.240000000
Box,B001361,0.200000,1.200000,1.000000,0.200000,0.240000000,0.099000000
Box,B001362,0.200000,1.200000,1.100000,0.000000,0.264000000,0.264000000
Box,B001363,0.200000,1.200000,1.100000,0.200000,0.264000000,0.110000000
Box,B001364,0.200000,1.200000,1.200000,0.000000,0.288000000,0.288000000
Box,B001365,0.200000,1.200000,1.200000,0.200000,0.288000000,0.121000000
Box,B001366,0.200000,1.200000,1.300000,0.000000,0.312000000,0.312000000
Box,B001367,0.200000,1.200000,1.300000,0.200000,0.312000000,0.132000000
Box,B001368,0.200000,1.200000,1.400000,0.000000,0.336000000,0.336000000
Box,B001369,0.200000,1.200000,1.400000,0.200000,0.336000000,0.143000000
Box,B001370,0.200000,1.200000,1.500000,0.000000,0.360000000,0.360000000
Box,B001371,0.200000,1.200000,1.500000,0.200000,0.360000000,0.154000000
Box,B001372,0.200000,1.200000,1.600000,0.000000,0.384000000,0.384000000
Box,B001373,0.200000,1.200000,1.600000,0.200000,0.384000000,0.165000000
Box,B001374,0.200000,1.200000,1.700000,0.000000,0.408000000,0.408000000
Box,B001375,0.200000,1.200000,1.700000,0.200000,0.408000000,0.176000000
Box,B001376,0.200000,1.200000,1.800000,0.000000,0.432000000,0.432000000
Box,B001377,0.200000,1.200000,1.800000,0.200000,0.432000000,0.187000000
Box,B001378,0.200000,1.200000,1.900000,0.000000,0.456000000,0.456000000
Box,B001379,0.200000,1.200000,1.900000,0.200000,0.456000000,0.198000000
Box,B001380,0.200000,1.200000,2.000000,0.000000,0.480000000,0.480000000
Box,B001381,0.200000,1.200000,2.000000,0.200000,0.480000000,0.209000000
Box,B001382,0.200000,1.300000,0.100000,0.000000,0.026000000,0.026000000
Box,B001383,0.200000,1.300000,0.100000,0.600000,0.026000000,0.020000000
Box,B001384,0.200000,1.300000,0.100000,0.800000,0.026000000,0.054000000
Box,B001385,0.200000,1.300000,0.100000,1.000000,0.026000000,0.096000000
Box,B001386,0.200000,1.300000,0.200000,0.000000,0.052000000,0.052000000
Box,B001387,0.200000,1.300000,0.200000,0.200000,0.052000000,0.012000000
Box,B001388,0.200000,1.300000,0.200000,0.600000,0.052000000,0.010000000
Box,B001389,0.200000,1.300000,0.200000,0.800000,0.052000000,0.036000000
Box,B001390,0.200000,1.300000,0.200000,1.000000,0.052000000,0.072000000
Box,B001391,0.200000,1.300000,0.300000,0.000000,0.078000000,0.078000000
Box,B001392,0.200000,1.300000,0.300000,0.200000,0.078000000,0.024000000
Box,B001393,0.200000,1.300000,0.300000,0.800000,0.078000000,0.018000000
Box,B001394,0.200000,1.300000,0.300000,1.000000,0.078000000,0.048000000
Box,B001395,0.200000,1.300000,0.400000,0.000000,0.104000000,0.104000000
Box,B001396,0.200000,1.300000,0.400000,0.200000,0.104000000,0.036000000
Box,B001397,0.200000,1.300000,0.400000,1.000000,0.104000000,0.024000000
Box,B001398,0.200000,1.300000,0.500000,0.000000,0.130000000,0.130000000
Box,B001399,0.200000,1.300000,0.500000,0.200000,0.130000000,0.048000000
Box,B001400,0.200000,1.300000,0.600000,0.000000,0.156000000,0.156000000
Box,B001401,0.200000,1.300000,0.600000,0.200000,0.156000000,0.060000000
Box,B001402,0.200000,1.300000,0.700000,0.000000,0.182000000,0.182000000
Box,B001403,0.200000,1.300000,0.700000,0.200000,0.182000000,0.072000000
Box,B001404,0.200000,1.300000,0.800000,0.000000,0.208000000,0.208000000
Box,B001405,0.200000,1.300000,0.800000,0.200000,0.208000000,0.084000000
Box,B001406,0.200000,1.300000,0.900000,0.000000,0.234000000,0.234000000
Box,B001407,0.200000,1.300000,0.900000,0.200000,0.234000000,0.096000000
Box,B001408,0.200000,1.300000,1.000000,0.000000,0.260000000,0.260000000
Box,B001409,0.200000,1.300000,1.000000,0.200000,0.260000000,0.108000000
Box,B001410,0.200000,1.300000,1.100000,0.000000,0.286000000,0.286000000
Box,B001411,0.200000,1.300000,1.100000,0.200000,0.286000000,0.120000000
Box,B001412,0.200000,1.300000,1.200000,0.000000,0.312000000,0.312000000
Box,B001413,0.200000,1.300000,1.200000,0.200000,0.312000000,0.132000000
Box,B001414,0.200000,1.300000,1.300000,0.000000,0.338000000,0.338000000
Box,B001415,0.200000,1.300000,1.300000,0.200000,0.338000000,0.144000000
Box,B001416,0.200000,1.300000,1.400000,0.000000,0.364000000,0.364000000
Box,B001417,0.200000,1.300000,1.400000,0.200000,0.364000000,0.156000000
Box,B001418,0.200000,1.300000,1.500000,0.000000,0.390000000,0.390000000
Box,B001419,0.200000,1.300000,1.500000,0.200000,0.390000000,0.168000000
Box,B001420,0.200000,1.300000,1.600000,0.000000,0.416000000,0.416000000
Box,B001421,0.200000,1.300000,1.600000,0.200000,0.416000000,0.180000000
Box,B001422,0.200000,1.300000,1.700000,0.000000,0.442000000,0.442000000
Box,B001423,0.200000,1.300000,1.700000,0.200000,0.442000000,0.192000000
Box,B001424,0.200000,1.300000,1.800000,0.000000,0.468000000,0.468000000
Box,B001425,0.200000,1.300000,1.800000,0.200000,0.468000000,0.204000000
Box,B001426,0.200000,1.300000,1.900000,0.000000,0.494000000,0.494000000
Box,B001427,0.200000,1.300000,1.900000,0.200000,0.494000000,0.216000000
Box,B001428,0.200000,1.300000,2.000000,0.000000,0.520000000,0.520000000
Box,B001429,0.200000,1.300000,2.000000,0.200000,0.520000000,0.228000000
Box,B001430,0.200000,1.400000,0.100000,0.000000,0.028000000,0.028000000
Box,B001431,0.200000,1.400000,0.100000,0.600000,0.028000000,0.022000000
Box,B001432,0.200000,1.400000,0.100000,0.800000,0.028000000,0.060000000
Box,B001433,0.200000,1.400000,0.100000,1.000000,0.028000000,0.108000000
Box,B001434,0.200000,1.400000,0.200000,0.000000,0.056000000,0.056000000
Box,B001435,0.200000,1.400000,0.200000,0.200000,0.056000000,0.013000000
Box,B001436,0.200000,1.400000,0.200000,0.600000,0.056000000,0.011000000
Box,B001437,0.200000,1.400000,0.200000,0.800000,0.056000000,0.040000000
Box,B001438,0.200000,1.400000,0.200000,1.000000,0.056000000,0.081000000
Box,B001439,0.200000,1.400000,0.300000,0.000000,0.084000000,0.084000000
Box,B001440,0.200000,1.400000,0.300000,0.200000,0.084000000,0.026000000
Box,B001441,0.200000,1.400000,0.300000,0.800000,0.084000000,0.020000000
Box,B001442,0.200000,1.400000,0.300000,1.000000,0.084000000,0.054000000
Box,B001443,0.200000,1.400000,0.400000,0.000000,0.112000000,0.112000000
Box,B001444,0.200000,1.400000,0.400000,0.200000,0.112000000,0.039000000
Box,B001445,0.200000,1.400000,0.400000,1.000000,0.112000000,0.027000000
Box,B001446,0.200000,1.400000,0.500000,0.000000,0.140000000,0.140000000
Box,B001447,0.200000,1.400000,0.500000,0.200000,0.140000000,0.052000000
Box,B001448,0.200000,1.400000,0.600000,0.000000,0.168000000,0.168000000
Box,B001449,0.200000,1.400000,0.600000,0.200000,0.168000000,0.065000000
Box,B001450,0.200000,1.400000,0.700000,0.000000,0.196000000,0.196000000
Box,B001451,0.200000,1.400000,0.700000,0.200000,0.196000000,0.078000000
Box,B001452,0.200000,1.400000,0.800000,0.000000,0.224000000,0.224000000
Box,B001453,0.200000,1.400000,0.800000,0.200000,0.224000000,0.091000000
Box,B001454,0.200000,1.400000,0.900000,0.000000,0.252000000,0.252000000
Box,B001455,0.200000,1.400000,0.900000,0.200000,0.252000000,0.104000000
Box,B001456,0.200000,1.400000,1.000000,0.000000,0.280000000,0.280000000
Box,B001457,0.200000,1.400000,1.000000,0.200000,0.280000000,0.117000000
Box,B001458,0.200000,1.400000,1.100000,0.000000,0.308000000,0.308000000
Box,B001459,0.200000,1.400000,1.100000,0.200000,0.308000000,0.130000000
Box,B001460,0.200000,1.400000,1.200000,0.000000,0.336000000,0.336000000
Box,B001461,0.200000,1.400000,1.200000,0.200000,0.336000000,0.143000000
Box,B001462,0.200000,1.400000,1.300000,0.000000,0.364000000,0.364000000
Box,B001463,0.200000,1.400000,1.300000,0.200000,0.364000000,0.156000000
Box,B001464,0.200000,1.400000,1.400000,0.000000,0.392000000,0.392000000
Box,B001465,0.200000,1.400000,1.400000,0.200000,0.392000000,0.169000000
Box,B001466,0.200000,1.400000,1.500000,0.000000,0.420000000,0.420000000
Box,B001467,0.200000,1.400000,1.500000,0.200000,0.420000000,0.182000000
Box,B001468,0.200000,1.400000,1.600000,0.000000,0.448000000,0.448000000
Box,B001469,0.200000,1.400000,1.600000,0.200000,0.448000000,0.195000000
Box,B001470,0.200000,1.400000,1.700000,0.000000,0.476000000,0.476000000
Box,B001471,0.200000,1.400000,1.700000,0.200000,0.476000000,0.208000000
Box,B001472,0.200000,1.400000,1.800000,0.000000,0.504000000,0.504000000
Box,B001473,0.200000,1.400000,1.800000,0.200000,0.504000000,0.221000000
Box,B001474,0.200000,1.400000,1.900000,0.000000,0.532000000,0.532000000
Box,B001475,0.200000,1.400000,1.900000,0.200000,0.532000000,0.234000000
Box,B001476,0.200000,1.400000,2.000000,0.000000,0.560000000,0.560000000
Box,B001477,0.200000,1.400000,2.000000,0.200000,0.560000000,0.247000000
Box,B001478,0.200000,1.500000,0.100000,0.000000,0.030000000,0.030000000
Box,B001479,0.200000,1.500000,0.100000,0.600000,0.030000000,0.024000000
Box,B001480,0.200000,1.500000,0.100000,0.800000,0.030000000,0.066000000
Box,B001481,0.200000,1.500000,0.100000,1.000000,0.030000000,0.120000000
Box,B001482,0.200000,1.500000,0.200000,0.000000,0.060000000,0.060000000
Box,B001483,0.200000,1.500000,0.200000,0.200000,0.060000000,0.014000000
Box,B001484,0.200000,1.500000,0.200000,0.600000,0.060000000,0.012000000
Box,B001485,0.200000,1.500000,0.200000,0.800000,0.060000000,0.044000000
Box,B001486,0.200000,1.500000,0.200000,1.000000,0.060000000,0.090000000
Box,B001487,0.200000,1.500000,0.300000,0.000000,0.090000000,0.090000000
Box,B001488,0.200000,1.500000,0.300000,0.200000,0.090000000,0.028000000
Box,B001489,0.200000,1.500000,0.300000,0.800000,0.090000000,0.022000000
Box,B001490,0.200000,1.500000,0.300000,1.000000,0.090000000,0.060000000
Box,B001491,0.200000,1.500000,0.400000,0.000000,0.120000000,0.120000000
Box,B001492,0.200000,1.500000,0.400000,0.200000,0.120000000,0.042000000
Box,B001493,0.200000,1.500000,0.400000,1.000000,0.120000000,0.030000000
Box,B001494,0.200000,1.500000,0.500000,0.000000,0.150000000,0.150000000
Box,B001495,0.200000,1.500000,0.500000,0.200000,0.150000000,0.056000000
Box,B001496,0.200000,1.500000,0.600000,0.000000,0.180000000,0.180000000
Box,B001497,0.200000,1.500000,0.600000,0.200000,0.180000000,0.070000000
Box,B001498,0.200000,1.500000,0.700000,0.000000,0.210000000,0.210000000
Box,B001499,0.200000,1.500000,0.700000,0.200000,0.210000000,0.084000000
Box,B001500,0.200000,1.500000,0.800000,0.000000,0.240000000,0.240000000
Box,B001501,0.200000,1.500000,0.800000,0.200000,0.240000000,0.098000000
Box,B001502,0.200000,1.500000,0.900000,0.000000,0.270000000,0.270000000
Box,B001503,0.200000,1.500000,0.900000,0.200000,0.270000000,0.112000000
Box,B001504,0.200000,1.500000,1.000000,0.000000,0.300000000,0.300000000
Box,B001505,0.200000,1.500000,1.000000,0.200000,0.300000000,0.126000000
Box,B001506,0.200000,1.500000,1.100000,0.000000,0.330000000,0.330000000
Box,B001507,0.200000,1.500000,1.100000,0.200000,0.330000000,0.140000000
Box,B001508,0.200000,1.500000,1.200000,0.000000,0.360000000,0.360000000
Box,B001509,0.200000,1.500000,1.200000,0.200000,0.360000000,0.154000000
Box,B001510,0.200000,1.500000,1.300000,0.000000,0.390000000,0.390000000
Box,B001511,0.200000,1.500000,1.300000,0.200000,0.390000000,0.168000000
Box,B001512,0.200000,1.500000,1.400000,0.000000,0.420000000,0.420000000
Box,B001513,0.200000,1.500000,1.400000,0.200000,0.420000000,0.182000000
Box,B001514,0.200000,1.500000,1.500000,0.000000,0.450000000,0.450000000
Box,B001515,0.200000,1.500000,1.500000,0.200000,0.450000000,0.196000000
Box,B001516,0.200000,1.500000,1.600000,0.000000,0.480000000,0.480000000
Box,B001517,0.200000,1.500000,1.600000,0.200000,0.480000000,0.210000000
Box,B001518,0.200000,1.500000,1.700000,0.000000,0.510000000,0.510000000
Box,B001519,0.200000,1.500000,1.700000,0.200000,0.510000000,0.224000000
Box,B001520,0.200000,1.500000,1.800000,0.000000,0.540000000,0.540000000
Box,B001521,0.200000,1.500000,1.800000,0.200000,0.540000000,0.238000000
Box,B001522,0.200000,1.500000,1.900000,0.000000,0.570000000,0.570000000
Box,B001523,0.200000,1.500000,1.900000,0.200000,0.570000000,0.252000000
Box,B001524,0.200000,1.500000,2.000000,0.000000,0.600000000,0.600000000
Box,B001525,0.200000,1.500000,2.000000,0.200000,0.600000000,0.266000000
Box,B001526,0.200000,1.600000,0.100000,0.000000,0.032000000,0.032000000
Box,B001527,0.200000,1.600000,0.100000,0.600000,0.032000000,0.026000000
Box,B001528,0.200000,1.600000,0.100000,0.800000,0.032000000,0.072000000
Box,B001529,0.200000,1.600000,0.100000,1.000000,0.032000000,0.132000000
Box,B001530,0.200000,1.600000,0.200000,0.000000,0.064000000,0.064000000
Box,B001531,0.200000,1.600000,0.200000,0.200000,0.064000000,0.015000000
Box,B001532,0.200000,1.600000,0.200000,0.600000,0.064000000,0.013000000
Box,B001533,0.200000,1.600000,0.200000,0.800000,0.064000000,0.048000000
Box,B001534,0.200000,1.600000,0.200000,1.000000,0.064000000,0.099000000
Box,B001535,0.200000,1.600000,0.300000,0.000000,0.096000000,0.096000000
Box,B001536,0.200000,1.600000,0.300000,0.200000,0.096000000,0.030000000
Box,B001537,0.200000,1.600000,0.300000,0.800000,0.096000000,0.024000000
Box,B001538,0.200000,1.600000,0.300000,1.000000,0.096000000,0.066000000
